"Mass","formula","El_comp","HC","OC","AImod","NOSC","C","H","O","N","S","P","Class"
599.234579,"C28H40O14","CHO",1.43,0.5,0.0952,-0.4286,28,40,14,0,0,0,"unsaturated/lignin"
599.2704445,"C42H36O2N2","CHON",0.86,0.05,0.5897,-0.619,42,36,2,2,0,0,"aromatic"
599.2710315,"C29H44O13","CHO",1.52,0.45,0.0667,-0.6207,29,44,13,0,0,0,"aliphatic"
599.285543,"C25H48O12N2S1","CHONS",1.92,0.48,-0.375,-0.64,25,48,12,2,1,0,"aliphatic"
599.286339,"C33H44O10","CHO",1.33,0.3,0.25,-0.7273,33,44,10,0,0,0,"unsaturated/lignin"
599.287016,"C34H48O5S2","CHOS",1.41,0.15,0.2203,-1,34,48,5,0,2,0,"unsaturated/lignin"
599.3066897,"C43H40O1N2","CHON",0.93,0.02,0.5556,-0.7442,43,40,1,2,0,0,"aromatic"
599.3073997,"C30H48O12","CHO",1.6,0.4,0.0417,-0.8,30,48,12,0,0,0,"aliphatic"
599.307902,"C33H49O4N2S1P1","CHONSP",1.48,0.12,0.1852,-1,33,49,4,2,1,1,"unsaturated/lignin"
599.319989,"C38H48O4S1","CHOS",1.26,0.11,0.3429,-1,38,48,4,0,1,0,"unsaturated/lignin"
599.322861,"C34H48O9","CHO",1.41,0.26,0.2203,-0.8824,34,48,9,0,0,0,"unsaturated/lignin"
599.325902,"C31H52O9S1","CHOS",1.68,0.29,0.0196,-1.0323,31,52,9,0,1,0,"aliphatic"
599.343865,"C31H52O11","CHO",1.68,0.35,0.0196,-0.9677,31,52,11,0,0,0,"aliphatic"
599.394519,"C28H60O9N2S1","CHONS",2.14,0.32,-0.3659,-1.2143,28,60,9,2,1,0,"aliphatic"
599.416412,"C33H60O9","CHO",1.82,0.27,-0.0175,-1.2727,33,60,9,0,0,0,"aliphatic"
599.43162,"C37H60O6","CHO",1.62,0.16,0.1471,-1.2973,37,60,6,0,0,0,"aliphatic"
599.4682575,"C38H64O5","CHO",1.68,0.13,0.1268,-1.4211,38,64,5,0,0,0,"aliphatic"
599.544403,"C37H76O3S1","CHOS",2.05,0.08,-0.0725,-1.8378,37,76,3,0,1,0,"aliphatic"
600.430451,"C33H63O6N1S1","CHONS",1.91,0.18,-0.0714,-1.3939,33,63,6,1,1,0,"aliphatic"
600.4665512,"C34H67O5N1S1","CHONS",1.97,0.15,-0.0847,-1.5294,34,67,5,1,1,0,"aliphatic"
600.911962,"C23H7O16S1P1","CHOSP",0.3,0.7,0.8462,1.1739,23,7,16,0,1,1,"condensed aromatic"
601.046531,"C18H22O19N2S1","CHONS",1.22,1.06,-0.6364,1.3333,18,22,19,2,1,0,"unsaturated/lignin"
601.046945,"C26H18O17","CHO",0.69,0.65,0.5429,0.6154,26,18,17,0,0,0,"aromatic"
601.047445,"C29H19O9N2S1P1","CHONSP",0.66,0.31,0.6585,0.2414,29,19,9,2,1,1,"aromatic"
601.083714,"C20H30O13N2S3","CHONS",1.5,0.65,-0.5294,0.4,20,30,13,2,3,0,"aliphatic"
601.091268,"C21H32O14S1P2","CHOSP",1.52,0.67,-0.2727,-0.0952,21,32,14,0,1,2,"aliphatic"
601.120681,"C29H30O10S2","CHOS",1.03,0.34,0.3636,-0.2069,29,30,10,0,2,0,"unsaturated/lignin"
601.129597,"C21H35O12N2S2P1","CHONSP",1.67,0.57,-0.5,-0.0476,21,35,12,2,2,1,"aliphatic"
601.156251,"C29H30O14","CHO",1.03,0.48,0.3636,-0.069,29,30,14,0,0,0,"unsaturated/lignin"
601.192854,"C30H34O13","CHO",1.13,0.43,0.3191,-0.2667,30,34,13,0,0,0,"unsaturated/lignin"
601.213074,"C19H42O17N2S1","CHONS",2.21,0.89,-1.5333,0,19,42,17,2,1,0,"aliphatic"
601.2136278,"C27H38O15","CHO",1.41,0.56,0.0769,-0.2963,27,38,15,0,0,0,"unsaturated/lignin"
601.229339,"C34H39O4N2S1P1","CHONSP",1.15,0.12,0.3929,-0.6765,34,39,4,2,1,1,"unsaturated/lignin"
601.245552,"C25H47O12S1P1","CHOSP",1.88,0.48,-0.2941,-0.84,25,47,12,0,1,1,"aliphatic"
601.2500196,"C28H42O14","CHO",1.5,0.5,0.0476,-0.5,28,42,14,0,0,0,"aliphatic"
601.25136,"C39H39O4P1","CHOP",1,0.1,0.5,-0.7949,39,39,4,0,0,1,"unsaturated/lignin"
601.286388,"C29H46O13","CHO",1.59,0.45,0.0222,-0.6897,29,46,13,0,0,0,"aliphatic"
601.2869465,"C32H47O5N2S1P1","CHONSP",1.47,0.16,0.1765,-0.9062,32,47,5,2,1,1,"unsaturated/lignin"
601.287547,"C40H43O3P1","CHOP",1.07,0.07,0.4667,-0.925,40,43,3,0,0,1,"unsaturated/lignin"
601.301239,"C25H50O12N2S1","CHONS",2,0.48,-0.4375,-0.72,25,50,12,2,1,0,"aliphatic"
601.3016625,"C33H46O10","CHO",1.39,0.3,0.2143,-0.7879,33,46,10,0,0,0,"unsaturated/lignin"
601.3021477,"C26H54O7N2S3","CHONS",2.08,0.27,-0.4286,-1.0769,26,54,7,2,3,0,"aliphatic"
601.322934,"C30H50O12","CHO",1.67,0.4,0,-0.8667,30,50,12,0,0,0,"aliphatic"
601.3233535,"C33H51O4N2S1P1","CHONSP",1.55,0.12,0.1481,-1.0606,33,51,4,2,1,1,"aliphatic"
601.338051,"C34H50O9","CHO",1.47,0.26,0.1864,-0.9412,34,50,9,0,0,0,"unsaturated/lignin"
601.3385225,"C34H50O9","CHO",1.47,0.26,0.1864,-0.9412,34,50,9,0,0,0,"unsaturated/lignin"
601.3747285,"C35H54O8","CHO",1.54,0.23,0.1613,-1.0857,35,54,8,0,0,0,"aliphatic"
601.375162,"C27H60O8N2P2","CHONP",2.22,0.3,-0.4211,-1.4074,27,60,8,2,0,2,"aliphatic"
601.4109277,"C36H58O7","CHO",1.61,0.19,0.1385,-1.2222,36,58,7,0,0,0,"aliphatic"
601.447395,"C37H62O6","CHO",1.68,0.16,0.1176,-1.3514,37,62,6,0,0,0,"aliphatic"
601.468404,"C34H66O8","CHO",1.94,0.24,-0.0667,-1.4706,34,66,8,0,0,0,"aliphatic"
601.4872927,"C35H70O5S1","CHOS",2,0.14,-0.0794,-1.6571,35,70,5,0,1,0,"aliphatic"
602.141795,"C30H25O11N3","CHON",0.83,0.37,0.5349,0.2,30,25,11,3,0,0,"aromatic"
602.464645,"C34H69O3N1S2","CHONS",2.03,0.09,-0.1186,-1.6471,34,69,3,1,2,0,"aliphatic"
603.062209,"C18H24O19N2S1","CHONS",1.33,1.06,-0.8182,1.2222,18,24,19,2,1,0,"unsaturated/lignin"
603.062684,"C26H20O17","CHO",0.77,0.65,0.4857,0.5385,26,20,17,0,0,0,"unsaturated/lignin"
603.0632055,"C29H21O9N2S1P1","CHONSP",0.72,0.31,0.6098,0.1724,29,21,9,2,1,1,"aromatic"
603.099198,"C27H24O16","CHO",0.89,0.59,0.4211,0.2963,27,24,16,0,0,0,"unsaturated/lignin"
603.172238,"C32H33O6N2S1P1","CHONSP",1.03,0.19,0.44,-0.4062,32,33,6,2,1,1,"unsaturated/lignin"
603.1779119,"C22H36O19","CHO",1.64,0.86,-0.36,0.0909,22,36,19,0,0,0,"aliphatic"
603.208184,"C30H36O13","CHO",1.2,0.43,0.2766,-0.3333,30,36,13,0,0,0,"unsaturated/lignin"
603.2093065,"C41H33O3P1","CHOP",0.8,0.07,0.6104,-0.6585,41,33,3,0,0,1,"aromatic"
603.2293365,"C27H40O15","CHO",1.48,0.56,0.0256,-0.3704,27,40,15,0,0,0,"unsaturated/lignin"
603.244115,"C44H32O1N2","CHON",0.73,0.02,0.6627,-0.5455,44,32,1,2,0,0,"condensed aromatic"
603.244876,"C31H40O12","CHO",1.29,0.39,0.24,-0.5161,31,40,12,0,0,0,"unsaturated/lignin"
603.245459,"C32H44O7S2","CHOS",1.38,0.22,0.2075,-0.8125,32,44,7,0,2,0,"unsaturated/lignin"
603.263313,"C32H44O9S1","CHOS",1.38,0.28,0.2075,-0.75,32,44,9,0,1,0,"unsaturated/lignin"
603.2657895,"C28H44O14","CHO",1.57,0.5,0,-0.5714,28,44,14,0,0,0,"aliphatic"
603.281176,"C32H44O11","CHO",1.38,0.34,0.2075,-0.6875,32,44,11,0,0,0,"unsaturated/lignin"
603.281607,"C35H45O3N2S1P1","CHONSP",1.29,0.09,0.322,-0.8857,35,45,3,2,1,1,"unsaturated/lignin"
603.3904234,"C35H56O8","CHO",1.6,0.23,0.129,-1.1429,35,56,8,0,0,0,"aliphatic"
603.430017,"C33H64O7S1","CHOS",1.94,0.21,-0.0877,-1.4545,33,64,7,0,1,0,"aliphatic"
603.466035,"C36H65O3N2P1","CHONP",1.81,0.08,0.0476,-1.4722,36,65,3,2,0,1,"aliphatic"
604.057474,"C17H23O19N3S1","CHONS",1.35,1.12,-1.5714,1.5294,17,23,19,3,1,0,"unsaturated/lignin"
604.289068,"C39H43O3N1S1","CHONS",1.1,0.08,0.4366,-0.8205,39,43,3,1,1,0,"unsaturated/lignin"
604.425087,"C32H63O7N1S1","CHONS",1.97,0.22,-0.1321,-1.375,32,63,7,1,1,0,"aliphatic"
604.4616248,"C33H67O6N1S1","CHONS",2.03,0.18,-0.1429,-1.5152,33,67,6,1,1,0,"aliphatic"
604.8652,"C19H10O13S5","CHOS",0.53,0.68,0.4667,1.3684,19,10,13,0,5,0,"unsaturated/lignin"
604.990347,"C20H14O22","CHO",0.7,1.1,0.3333,1.5,20,14,22,0,0,0,"unsaturated/lignin"
605.042101,"C25H18O18","CHO",0.72,0.72,0.5,0.72,25,18,18,0,0,0,"unsaturated/lignin"
605.077837,"C18H26O19N2S1","CHONS",1.44,1.06,-1,1.1111,18,26,19,2,1,0,"unsaturated/lignin"
605.07862,"C19H30O14N2S3","CHONS",1.58,0.74,-0.8571,0.5263,19,30,14,2,3,0,"aliphatic"
605.079109,"C18H28O17N2P2","CHONP",1.56,0.94,-1,0.6667,18,28,17,2,0,2,"aliphatic"
605.115195,"C30H27O8N2S1P1","CHONSP",0.9,0.27,0.5,-0.1,30,27,8,2,1,1,"unsaturated/lignin"
605.151205,"C28H30O15","CHO",1.07,0.54,0.3171,0,28,30,15,0,0,0,"unsaturated/lignin"
605.187469,"C29H34O14","CHO",1.17,0.48,0.2727,-0.2069,29,34,14,0,0,0,"unsaturated/lignin"
605.193065,"C35H30O8N2","CHON",0.86,0.23,0.5517,-0.2286,35,30,8,2,0,0,"aromatic"
605.19354,"C22H38O19","CHO",1.73,0.86,-0.44,0,22,38,19,0,0,0,"aliphatic"
605.20978,"C37H35O6P1","CHOP",0.95,0.16,0.5152,-0.6216,37,35,6,0,0,1,"aromatic"
605.2235985,"C30H38O13","CHO",1.27,0.43,0.234,-0.4,30,38,13,0,0,0,"unsaturated/lignin"
605.224246,"C30H38O13","CHO",1.27,0.43,0.234,-0.4,30,38,13,0,0,0,"unsaturated/lignin"
605.22948,"C23H42O18","CHO",1.83,0.78,-0.4286,-0.2609,23,42,18,0,0,0,"aliphatic"
605.260579,"C31H42O12","CHO",1.35,0.39,0.2,-0.5806,31,42,12,0,0,0,"unsaturated/lignin"
605.261082,"C32H46O7S2","CHOS",1.44,0.22,0.1698,-0.875,32,46,7,0,2,0,"unsaturated/lignin"
605.281583,"C28H46O14","CHO",1.64,0.5,-0.0476,-0.6429,28,46,14,0,0,0,"aliphatic"
605.282119,"C31H47O6N2S1P1","CHONSP",1.52,0.19,0.125,-0.871,31,47,6,2,1,1,"aliphatic"
605.2967855,"C32H46O11","CHO",1.44,0.34,0.1698,-0.75,32,46,11,0,0,0,"unsaturated/lignin"
605.297308,"C35H47O3N2S1P1","CHONSP",1.34,0.09,0.2881,-0.9429,35,47,3,2,1,1,"unsaturated/lignin"
605.369685,"C34H54O9","CHO",1.59,0.26,0.1186,-1.0588,34,54,9,0,0,0,"aliphatic"
605.4059428,"C35H58O8","CHO",1.66,0.23,0.0968,-1.2,35,58,8,0,0,0,"aliphatic"
605.445559,"C33H66O7S1","CHOS",2,0.21,-0.1228,-1.5152,33,66,7,0,1,0,"aliphatic"
605.481671,"C36H67O3N2P1","CHONP",1.86,0.08,0.0159,-1.5278,36,67,3,2,0,1,"aliphatic"
607.058095,"C28H21O10N2S1P1","CHONSP",0.75,0.36,0.5789,0.25,28,21,10,2,1,1,"aromatic"
607.077252,"C27H28O10S3","CHOS",1.04,0.37,0.3158,-0.0741,27,28,10,0,3,0,"unsaturated/lignin"
607.093457,"C18H28O19N2S1","CHONS",1.56,1.06,-1.1818,1,18,28,19,2,1,0,"aliphatic"
607.094032,"C26H24O17","CHO",0.92,0.65,0.3714,0.3846,26,24,17,0,0,0,"unsaturated/lignin"
607.129854,"C40H20O5N2","CHON",0.5,0.12,0.7746,-0.1,40,20,5,2,0,0,"condensed aromatic"
607.133813,"C24H32O16S1","CHOS",1.33,0.67,0,0.0833,24,32,16,0,1,0,"unsaturated/lignin"
607.166994,"C28H32O15","CHO",1.14,0.54,0.2683,-0.0714,28,32,15,0,0,0,"unsaturated/lignin"
607.167891,"C29H36O10S2","CHOS",1.24,0.34,0.2273,-0.4138,29,36,10,0,2,0,"unsaturated/lignin"
607.182501,"C35H33O4N2S1P1","CHONSP",0.94,0.11,0.5172,-0.4857,35,33,4,2,1,1,"aromatic"
607.2089332,"C22H40O19","CHO",1.82,0.86,-0.52,-0.0909,22,40,19,0,0,0,"aliphatic"
607.209478,"C25H41O11N2S1P1","CHONSP",1.64,0.44,-0.1613,-0.44,25,41,11,2,1,1,"aliphatic"
607.239969,"C30H40O13","CHO",1.33,0.43,0.1915,-0.4667,30,40,13,0,0,0,"unsaturated/lignin"
607.2606175,"C27H44O15","CHO",1.63,0.56,-0.0769,-0.5185,27,44,15,0,0,0,"aliphatic"
607.275295,"C23H48O14N2S1","CHONS",2.09,0.61,-0.6923,-0.5217,23,48,14,2,1,0,"aliphatic"
607.2760908,"C31H44O12","CHO",1.42,0.39,0.16,-0.6452,31,44,12,0,0,0,"unsaturated/lignin"
607.27644,"C34H45O4N2S1P1","CHONSP",1.32,0.12,0.2857,-0.8529,34,45,4,2,1,1,"unsaturated/lignin"
607.297731,"C31H49O6N2S1P1","CHONSP",1.58,0.19,0.0833,-0.9355,31,49,6,2,1,1,"aliphatic"
607.3118897,"C24H52O13N2S1","CHONS",2.17,0.54,-0.6552,-0.75,24,52,13,2,1,0,"aliphatic"
607.312873,"C35H49O3N2S1P1","CHONSP",1.4,0.09,0.2542,-1,35,49,3,2,1,1,"unsaturated/lignin"
607.424621,"C34H61O5N2P1","CHONP",1.79,0.15,0.0175,-1.3235,34,61,5,2,0,1,"aliphatic"
607.4727,"C32H68O6N2S1","CHONS",2.12,0.19,-0.2308,-1.5,32,68,6,2,1,0,"aliphatic"
608.060832,"C18H29O16N1S1P2","CHONSP",1.61,0.89,-1,0.4444,18,29,16,1,1,2,"aliphatic"
608.242979,"C23H49O11N1S1P2","CHONSP",2.13,0.48,-0.6296,-0.9565,23,49,11,1,1,2,"aliphatic"
608.868031,"C20H6O13N2S4","CHONS",0.3,0.65,0.8667,1.7,20,6,13,2,4,0,"condensed aromatic"
609.036913,"C24H18O19","CHO",0.75,0.79,0.4483,0.8333,24,18,19,0,0,0,"unsaturated/lignin"
609.073277,"C25H22O18","CHO",0.88,0.72,0.375,0.56,25,22,18,0,0,0,"unsaturated/lignin"
609.073981,"C28H23O10N2S1P1","CHONSP",0.82,0.36,0.5263,0.1786,28,23,10,2,1,1,"aromatic"
609.125577,"C33H27O6N2S1P1","CHONSP",0.82,0.18,0.5769,-0.2121,33,27,6,2,1,1,"aromatic"
609.145459,"C40H22O5N2","CHON",0.55,0.12,0.7465,-0.15,40,22,5,2,0,0,"condensed aromatic"
609.145995,"C27H30O16","CHO",1.11,0.59,0.2632,0.0741,27,30,16,0,0,0,"unsaturated/lignin"
609.167187,"C24H34O18","CHO",1.42,0.75,-0.0667,0.0833,24,34,18,0,0,0,"unsaturated/lignin"
609.185613,"C25H38O15S1","CHOS",1.52,0.6,-0.0909,-0.24,25,38,15,0,1,0,"aliphatic"
609.187747,"C34H30O9N2","CHON",0.88,0.26,0.5273,-0.1765,34,30,9,2,0,0,"aromatic"
609.1881945,"C21H38O20","CHO",1.81,0.95,-0.6364,0.0952,21,38,20,0,0,0,"aliphatic"
609.2183833,"C42H30O3N2","CHON",0.71,0.07,0.6623,-0.4286,42,30,3,2,0,0,"condensed aromatic"
609.2188735,"C29H38O14","CHO",1.31,0.48,0.1818,-0.3448,29,38,14,0,0,0,"unsaturated/lignin"
609.255236,"C30H42O13","CHO",1.4,0.43,0.1489,-0.5333,30,42,13,0,0,0,"unsaturated/lignin"
609.2556373,"C30H42O13","CHO",1.4,0.43,0.1489,-0.5333,30,42,13,0,0,0,"unsaturated/lignin"
609.2763115,"C27H46O15","CHO",1.7,0.56,-0.1282,-0.5926,27,46,15,0,0,0,"aliphatic"
609.29171,"C31H46O12","CHO",1.48,0.39,0.12,-0.7097,31,46,12,0,0,0,"unsaturated/lignin"
609.292056,"C31H46O12","CHO",1.48,0.39,0.12,-0.7097,31,46,12,0,0,0,"unsaturated/lignin"
609.3279915,"C32H50O11","CHO",1.56,0.34,0.0943,-0.875,32,50,11,0,0,0,"aliphatic"
609.328941,"C33H54O6S2","CHOS",1.64,0.18,0.0714,-1.1515,33,54,6,0,2,0,"aliphatic"
609.343634,"C36H50O8","CHO",1.39,0.22,0.25,-0.9444,36,50,8,0,0,0,"unsaturated/lignin"
609.473654,"C36H66O7","CHO",1.83,0.19,0.0154,-1.4444,36,66,7,0,0,0,"aliphatic"
609.509972,"C37H70O6","CHO",1.89,0.16,0,-1.5676,37,70,6,0,0,0,"aliphatic"
610.480056,"C34H65O6N3","CHON",1.91,0.18,-0.0714,-1.2941,34,65,6,3,0,0,"aliphatic"
610.5051496,"C36H69O6N1","CHON",1.92,0.17,-0.0312,-1.5,36,69,6,1,0,0,"aliphatic"
611.017147,"C24H20O15S2","CHOS",0.83,0.62,0.3793,0.5833,24,20,15,0,2,0,"unsaturated/lignin"
611.031467,"C27H16O17","CHO",0.59,0.63,0.6216,0.6667,27,16,17,0,0,0,"aromatic"
611.131398,"C19H32O22","CHO",1.68,1.16,-0.875,0.6316,19,32,22,0,0,0,"aliphatic"
611.19845,"C28H36O15","CHO",1.29,0.54,0.1707,-0.2143,28,36,15,0,0,0,"unsaturated/lignin"
611.203971,"C21H40O20","CHO",1.9,0.95,-0.7273,0,21,40,20,0,0,0,"aliphatic"
611.2191005,"C25H40O17","CHO",1.6,0.68,-0.1515,-0.24,25,40,17,0,0,0,"aliphatic"
611.2345185,"C29H40O14","CHO",1.38,0.48,0.1364,-0.4138,29,40,14,0,0,0,"unsaturated/lignin"
611.235344,"C30H44O9S2","CHOS",1.47,0.3,0.1064,-0.7333,30,44,9,0,2,0,"unsaturated/lignin"
611.306627,"C44H40O1N2","CHON",0.91,0.02,0.5663,-0.7273,44,40,1,2,0,0,"aromatic"
611.380024,"C33H56O10","CHO",1.7,0.3,0.0357,-1.0909,33,56,10,0,0,0,"aliphatic"
611.408035,"C34H61O7P1","CHOP",1.79,0.21,0.0169,-1.3824,34,61,7,0,0,1,"aliphatic"
611.430886,"C30H64O8N2S1","CHONS",2.13,0.27,-0.3043,-1.3333,30,64,8,2,1,0,"aliphatic"
611.432364,"C30H66O6N2P2","CHONP",2.2,0.2,-0.3043,-1.6,30,66,6,2,0,2,"aliphatic"
611.452934,"C35H64O8","CHO",1.83,0.23,0,-1.3714,35,64,8,0,0,0,"aliphatic"
611.489272,"C36H68O7","CHO",1.89,0.19,-0.0154,-1.5,36,68,7,0,0,0,"aliphatic"
611.508011,"C37H72O4S1","CHOS",1.95,0.11,-0.0294,-1.6757,37,72,4,0,1,0,"aliphatic"
612.31215,"C34H51O1N3S3","CHONS",1.5,0.03,0.1636,-1,34,51,1,3,3,0,"aliphatic"
612.390913,"C29H63O4N3S3","CHONS",2.17,0.14,-0.381,-1.3793,29,63,4,3,3,0,"aliphatic"
612.55708,"C37H75O5N1","CHON",2.03,0.14,-0.0746,-1.6757,37,75,5,1,0,0,"aliphatic"
613.120736,"C30H30O10S2","CHOS",1,0.33,0.3913,-0.2,30,30,10,0,2,0,"unsaturated/lignin"
613.177264,"C27H34O16","CHO",1.26,0.59,0.1579,-0.0741,27,34,16,0,0,0,"unsaturated/lignin"
613.195876,"C28H38O13S1","CHOS",1.36,0.46,0.122,-0.3571,28,38,13,0,1,0,"unsaturated/lignin"
613.211391,"C21H43O18P1","CHOP",2.05,0.86,-0.8182,-0.3333,21,43,18,0,0,1,"aliphatic"
613.213763,"C28H38O15","CHO",1.36,0.54,0.122,-0.2857,28,38,15,0,0,0,"unsaturated/lignin"
613.214753,"C29H42O10S2","CHOS",1.45,0.34,0.0909,-0.6207,29,42,10,0,2,0,"unsaturated/lignin"
613.233615,"C29H44O10P2","CHOP",1.52,0.34,0.0909,-0.8276,29,44,10,0,0,2,"aliphatic"
613.2494725,"C21H46O16N2S1","CHONS",2.19,0.76,-1.1,-0.2857,21,46,16,2,1,0,"aliphatic"
613.249806,"C42H34O3N2","CHON",0.81,0.07,0.6104,-0.5238,42,34,3,2,0,0,"aromatic"
613.2502083,"C29H42O14","CHO",1.45,0.48,0.0909,-0.4828,29,42,14,0,0,0,"unsaturated/lignin"
613.286026,"C43H38O2N2","CHON",0.88,0.05,0.575,-0.6512,43,38,2,2,0,0,"aromatic"
613.286506,"C30H46O13","CHO",1.53,0.43,0.0638,-0.6667,30,46,13,0,0,0,"aliphatic"
613.287151,"C33H47O5N2S1P1","CHONSP",1.42,0.15,0.2075,-0.8788,33,47,5,2,1,1,"unsaturated/lignin"
613.322775,"C31H50O12","CHO",1.61,0.39,0.04,-0.8387,31,50,12,0,0,0,"aliphatic"
613.323955,"C32H54O7S2","CHOS",1.69,0.22,0.0189,-1.125,32,54,7,0,2,0,"aliphatic"
613.359679,"C32H54O11","CHO",1.69,0.34,0.0189,-1,32,54,11,0,0,0,"aliphatic"
613.3957635,"C33H58O10","CHO",1.76,0.3,0,-1.1515,33,58,10,0,0,0,"aliphatic"
613.432122,"C34H62O9","CHO",1.82,0.26,-0.0169,-1.2941,34,62,9,0,0,0,"aliphatic"
613.5049733,"C36H70O7","CHO",1.94,0.19,-0.0462,-1.5556,36,70,7,0,0,0,"aliphatic"
613.541154,"C37H74O6","CHO",2,0.16,-0.0588,-1.6757,37,74,6,0,0,0,"aliphatic"
614.170617,"C33H34O3N3S2P1","CHONSP",1.03,0.09,0.451,-0.4545,33,34,3,3,2,1,"unsaturated/lignin"
614.48238,"C35H69O5N1S1","CHONS",1.97,0.14,-0.082,-1.5429,35,69,5,1,1,0,"aliphatic"
614.49173,"C35H70O5N1P1","CHONP",2,0.14,-0.082,-1.6286,35,70,5,1,0,1,"aliphatic"
615.047807,"C23H20O20","CHO",0.87,0.87,0.3077,0.8696,23,20,20,0,0,0,"unsaturated/lignin"
615.193252,"C27H36O16","CHO",1.33,0.59,0.1053,-0.1481,27,36,16,0,0,0,"unsaturated/lignin"
615.208451,"C31H36O13","CHO",1.16,0.42,0.3061,-0.3226,31,36,13,0,0,0,"unsaturated/lignin"
615.208889,"C34H37O5N2S1P1","CHONSP",1.09,0.15,0.4182,-0.5588,34,37,5,2,1,1,"unsaturated/lignin"
615.214042,"C24H40O18","CHO",1.67,0.75,-0.2667,-0.1667,24,40,18,0,0,0,"aliphatic"
615.229609,"C28H40O15","CHO",1.43,0.54,0.0732,-0.3571,28,40,15,0,0,0,"unsaturated/lignin"
615.232377,"C38H36O4N2S1","CHONS",0.95,0.11,0.5152,-0.5263,38,36,4,2,1,0,"aromatic"
615.2656493,"C29H44O14","CHO",1.52,0.48,0.0455,-0.5517,29,44,14,0,0,0,"aliphatic"
615.266665,"C30H48O9S2","CHOS",1.6,0.3,0.0213,-0.8667,30,48,9,0,2,0,"aliphatic"
615.281448,"C36H45O3N2S1P1","CHONSP",1.25,0.08,0.3443,-0.8611,36,45,3,2,1,1,"unsaturated/lignin"
615.302915,"C31H52O8S2","CHOS",1.68,0.26,0,-1.0323,31,52,8,0,2,0,"aliphatic"
615.317857,"C27H56O7N2S3","CHONS",2.07,0.26,-0.4054,-1.1111,27,56,7,2,3,0,"aliphatic"
615.353301,"C27H56O11N2S1","CHONS",2.07,0.41,-0.4054,-0.963,27,56,11,2,1,0,"aliphatic"
615.39025,"C36H56O8","CHO",1.56,0.22,0.1562,-1.1111,36,56,8,0,0,0,"aliphatic"
615.426584,"C37H60O7","CHO",1.62,0.19,0.1343,-1.2432,37,60,7,0,0,0,"aliphatic"
615.4631618,"C38H64O6","CHO",1.68,0.16,0.1143,-1.3684,38,64,6,0,0,0,"aliphatic"
615.474109,"C37H64O5N2","CHON",1.73,0.14,0.0769,-1.2973,37,64,5,2,0,0,"aliphatic"
616.308818,"C28H47O12N3","CHON",1.68,0.43,-0.1053,-0.5,28,47,12,3,0,0,"aliphatic"
616.4252065,"C33H63O7N1S1","CHONS",1.91,0.21,-0.0909,-1.3333,33,63,7,1,1,0,"aliphatic"
616.49803,"C35H71O5N1S1","CHONS",2.03,0.14,-0.1148,-1.6,35,71,5,1,1,0,"aliphatic"
616.920716,"C18H7O21N2P1","CHONP",0.39,1.17,0.7778,2.2778,18,7,21,2,0,1,"condensed aromatic"
617.07849,"C27H22O17","CHO",0.81,0.63,0.4595,0.4444,27,22,17,0,0,0,"unsaturated/lignin"
617.087304,"C19H27O19N2P1","CHONP",1.42,1,-0.6923,0.8947,19,27,19,2,0,1,"unsaturated/lignin"
617.2085855,"C27H38O16","CHO",1.41,0.59,0.0526,-0.2222,27,38,16,0,0,0,"unsaturated/lignin"
617.223174,"C23H42O15N2S1","CHONS",1.83,0.65,-0.52,-0.1739,23,42,15,2,1,0,"aliphatic"
617.22391,"C31H38O13","CHO",1.23,0.42,0.2653,-0.3871,31,38,13,0,0,0,"unsaturated/lignin"
617.230228,"C27H43O10N2S1P1","CHONSP",1.59,0.37,-0.0556,-0.5556,27,43,10,2,1,1,"aliphatic"
617.245597,"C31H43O7N2S1P1","CHONSP",1.39,0.23,0.1915,-0.6774,31,43,7,2,1,1,"unsaturated/lignin"
617.249025,"C28H47O7N2S2P1","CHONSP",1.68,0.25,-0.0769,-0.8214,28,47,7,2,2,1,"aliphatic"
617.282078,"C32H47O6N2S1P1","CHONSP",1.47,0.19,0.16,-0.8438,32,47,6,2,1,1,"unsaturated/lignin"
617.296714,"C33H46O11","CHO",1.39,0.33,0.2,-0.7273,33,46,11,0,0,0,"unsaturated/lignin"
617.322409,"C38H51O3S1P1","CHOSP",1.34,0.08,0.3043,-1.1316,38,51,3,0,1,1,"unsaturated/lignin"
617.333026,"C34H50O10","CHO",1.47,0.29,0.1724,-0.8824,34,50,10,0,0,0,"unsaturated/lignin"
617.33375,"C26H56O10N2P2","CHONP",2.15,0.38,-0.4706,-1.1538,26,56,10,2,0,2,"aliphatic"
617.370114,"C27H60O9N2P2","CHONP",2.22,0.33,-0.4595,-1.3333,27,60,9,2,0,2,"aliphatic"
617.383938,"C31H58O8N2S1","CHONS",1.87,0.26,-0.125,-1.0968,31,58,8,2,1,0,"aliphatic"
617.384582,"C39H54O6","CHO",1.38,0.15,0.2778,-1.0769,39,54,6,0,0,0,"unsaturated/lignin"
617.3849517,"C39H54O6","CHO",1.38,0.15,0.2778,-1.0769,39,54,6,0,0,0,"unsaturated/lignin"
617.406028,"C36H58O8","CHO",1.61,0.22,0.125,-1.1667,36,58,8,0,0,0,"aliphatic"
617.4209787,"C40H58O5","CHO",1.45,0.12,0.2533,-1.2,40,58,5,0,0,0,"unsaturated/lignin"
